id	text
ParlaMint-UA_2016-05-17-m1.u88.p18.sent2	Єфімов, не наполягає.
ParlaMint-UA_2016-05-17-m1.u88.p19.sent1	30-а, Матузко, не наполягає.
ParlaMint-UA_2016-05-17-m1.u88.p20.sent1	32-а, остання поправка, Давиденко.
ParlaMint-UA_2016-05-17-m1.u88.p20.sent2	Не наполягає.
ParlaMint-UA_2016-05-17-m1.u88.p21.sent1	Шановні колеги, ми завершили обговорення даного законопроекту.
ParlaMint-UA_2016-05-17-m1.u88.p21.sent2	Прошу заходити в зал, приготуватись до голосування.
ParlaMint-UA_2016-05-17-m1.u88.p21.sent3	Колеги!
ParlaMint-UA_2016-05-17-m1.u88.p21.sent4	Пане Павло, пане міністр, попросіть депутатів зайняти бойовий пост для виконання службових обов’язків.
ParlaMint-UA_2016-05-17-m1.u88.p21.sent5	Хай депутати займуть свої місця, колеги.
ParlaMint-UA_2016-05-17-m1.u88.p22.sent1	Отже, переходимо до прийняття рішення.
ParlaMint-UA_2016-05-17-m1.u88.p22.sent2	І я ставлю на голосування проект Закону про внесення змін до Кодексу законів про працю України (щодо випробування при прийнятті на роботу) (номер 1639) в другому читанні та в цілому.
ParlaMint-UA_2016-05-17-m1.u88.p22.sent3	Хто підтримує дану пропозицію, прошу проголосувати, колеги.
ParlaMint-UA_2016-05-17-m1.u88.p22.sent4	голосуємо.
ParlaMint-UA_2016-05-17-m1.u88.p23.sent1	За-213
ParlaMint-UA_2016-05-17-m1.u88.p24.sent1	213.
ParlaMint-UA_2016-05-17-m1.u88.p24.sent2	Шановні колеги, я поставлю один раз на повернення, але прошу депутатів виконувати свій депутатський обов’язок і голосувати.
ParlaMint-UA_2016-05-17-m1.u88.p24.sent3	Я прошу запросити депутатів в зал, сконцентруватись.
ParlaMint-UA_2016-05-17-m1.u88.p24.sent4	Один раз я поставлю на повернення.
ParlaMint-UA_2016-05-17-m1.u88.p24.sent5	Я прошу усіх зайняти місця.
ParlaMint-UA_2016-05-17-m1.u88.p25.sent1	Я прошу включити по фракціях голосування.
ParlaMint-UA_2016-05-17-m1.u88.p25.sent2	"Блок Петра Порошенка" – 103, "Народний фронт" – 58.
ParlaMint-UA_2016-05-17-m1.u88.p25.sent3	"Опозиційний блок" – 3, "Самопоміч" – 17, Радикальна партія Ляшка – 0 (ну хоч би один, Олег Валерійович), "Батьківщина" – 13, партія "Відродження" – 0, "Воля народу" – 5.
ParlaMint-UA_2016-05-17-m1.u88.p26.sent1	Колеги, важливий соціальний законопроект.
ParlaMint-UA_2016-05-17-m1.u88.p26.sent2	Є неправильним, якщо ми будемо їх відхиляти.
ParlaMint-UA_2016-05-17-m1.u88.p26.sent3	Колеги, я дуже прошу усіх зайти в зал і сконцентруватись.
ParlaMint-UA_2016-05-17-m1.u88.p26.sent4	Колеги!
ParlaMint-UA_2016-05-17-m1.u88.p26.sent5	"Народний фронт"!
ParlaMint-UA_2016-05-17-m1.u88.p26.sent6	Прошу сконцентруватись максимально, це законопроект нашого колеги.
ParlaMint-UA_2016-05-17-m1.u88.p26.sent7	Проведена величезна робота авторським колективом, доведено до другого читання.
ParlaMint-UA_2016-05-17-m1.u88.p26.sent8	І зараз його завалити, це буде неправильним.
ParlaMint-UA_2016-05-17-m1.u88.p27.sent1	Запросіть, хто ще є в кулуарах, в зал.
ParlaMint-UA_2016-05-17-m1.u88.p28.sent1	Шановні колеги, прошу підтримати і прошу голосувати.
ParlaMint-UA_2016-05-17-m1.u88.p28.sent2	Я ставлю на повернення до проекту Закону про внесення змін до Кодексу законів про працю України (щодо випробування при прийнятті на роботу).
ParlaMint-UA_2016-05-17-m1.u88.p28.sent3	Соціальний законопроект.
ParlaMint-UA_2016-05-17-m1.u88.p28.sent4	Прошу проголосувати за повернення.
ParlaMint-UA_2016-05-17-m1.u88.p28.sent5	1639.
ParlaMint-UA_2016-05-17-m1.u88.p29.sent1	Колеги, прошу голосувати.
ParlaMint-UA_2016-05-17-m1.u88.p29.sent2	Будь ласка, голосуємо.
ParlaMint-UA_2016-05-17-m1.u88.p29.sent3	Голосуємо, колеги.
ParlaMint-UA_2016-05-17-m1.u88.p30.sent1	За-217
ParlaMint-UA_2016-05-17-m1.u88.p31.sent1	Колеги, ви мені поясніть, є застереження до цього законопроекту чи просто немає людей в залі.
ParlaMint-UA_2016-05-17-m1.u88.p31.sent2	Від кого є застереження, скажіть, будь ласка, мені.
ParlaMint-UA_2016-05-17-m1.u88.p32.sent1	Колеги!
ParlaMint-UA_2016-05-17-m1.u88.p32.sent2	Чи є в когось застереження?
ParlaMint-UA_2016-05-17-m1.u88.p32.sent3	Хто зараз підніме руку і скаже, що є застереження?
ParlaMint-UA_2016-05-17-m1.u88.p32.sent4	Будь ласка.
ParlaMint-UA_2016-05-17-m1.u88.p32.sent5	Прошу, пане Юрій.
ParlaMint-UA_2016-05-17-m1.u88.p32.sent6	Чи це застереження такого рівня, щоб законопроект не був прийнятий?
ParlaMint-UA_2016-05-17-m1.u88.p33.sent1	Колеги, заходимо в зал. Колеги, прошу зайти в зал, зайняти робочі місця.
ParlaMint-UA_2016-05-17-m1.u88.p34.sent1	Я прошу колег зайти в зал, приготуватися до голосування, я ще раз поставлю на повернення.
ParlaMint-UA_2016-05-17-m1.u88.p34.sent2	Колеги, прошу закликати в зал всіх, хто знаходиться в кулуарах українського парламенту.
ParlaMint-UA_2016-05-17-m1.u88.p35.sent1	Колеги, голови фракцій, можемо?
ParlaMint-UA_2016-05-17-m1.u88.p35.sent2	Пане Ігор, можемо?
ParlaMint-UA_2016-05-17-m1.u88.p35.sent3	Будь ласка, заходимо, займаємо місця.
ParlaMint-UA_2016-05-17-m1.u88.p36.sent1	Я би попросив наших колег, які утримались, підтримати.
ParlaMint-UA_2016-05-17-m1.u88.p36.sent2	Проведений великий шлях, рік чекали той законопроект на розгляд на порядок денний.
ParlaMint-UA_2016-05-17-m1.u88.p37.sent1	Колеги, все, прошу зайняти робочі місця.
